id,name,actors,directors,introduction,imgPath,status,playCount,doubanLink,doubanId,yearId,languageId,regionId,categoryId,createdAt,updatedAt
2090,千谎百计第二季,蒂姆·罗斯 凯利·威廉姆斯 莫妮卡·雷蒙德 布伦丹·海因斯 哈蕾·麦克法兰 ,丹尼尔·沙克海姆,新的一季，我们那位测谎专家卡尔·莱特曼博士（TimRoth蒂姆·罗素饰）继续发挥着他那出神入化的本领，识破一桩桩或高超或蹩脚的谎言，可是即便如此一个神乎其神的人物，也有着无法处理的人际和事物。为了争夺女儿的抚养权，他独上了公司的命运，为此不得不和团队伙伴接手任何一个可能带来收益的案子。可即便如此，他与女儿乃至前妻的关系依旧时冷时热。与此同时，吉莉安·福斯特（凯利·威廉姆斯KelliWilliams饰）也走出失败的婚姻，开始独立的人生，她与莱特曼的关系若即若离，暧昧丛生。伊莱·洛克尔（布伦丹·海因斯BrendanHines饰）越来越多地与莉亚·托勒斯（莫妮卡·雷蒙德MonicaRaymund饰）单独办案，一向斗嘴的二人关系慢慢贴近，而面对经常打击自己的莱特曼，洛克尔也萌生去意。在纷纷扰扰之间，人与人的关系破裂、修复、弥合，周而复始……,p2502040741.jpg,完结,1103,NULL,NULL,1,1,1,2,1569944074,1569944074
2091,千谎百计第三季,蒂姆·罗斯 凯利·威廉姆斯 布伦丹·海因斯 莫妮卡·雷蒙德 哈蕾·麦克法兰 ,罗伯特·斯文克,新一季中，莱特曼集团的经营似乎陷入最困难的时期，集团与FBI的长期合作宣告终止，卡尔·莱特曼博士（蒂姆·罗素TimRoth饰）签约的新书迟迟未能完成，面临对簿公堂的窘境，而这位拥有极高才华的天才博士和家人、同事之间的关系也变得颇为复杂。他与女儿艾米莉（海莉·麦可法兰德HayleyMcFarland饰）相互依存，女儿有时会反抗父亲的强势，扮演着母亲的角色；他和吉莉安·福斯特（凯利·威廉姆斯KelliWilliams饰）的关系暧昧不清，相互试探，又颇显紧张。与此同时，各种各样棘手案件纷至沓来，银行抢劫案、文物展览会盗窃案、矿井爆炸案、宗教团体事件……无一不对莱特曼提出最严峻和最危险的考验。,p661959790.jpg,完结,406,NULL,NULL,2,1,1,2,1569944074,1569944074
2092,行星与共,阿部敦 原田彩枫 井泽诗织 后藤沙绪里 梅原裕一郎 ,铃木洋平,“我是想要让我成为同伴之人的同伴。仅此而已！”失去了过去的记忆，平稳地生活着的高中生·黑井宗矢。某天，他的城市突然遭到神秘的巨大兵器“星云兵器”的袭击。宗矢与长得像猫的“老师”和哥特萝莉银子一起被卷入战斗当中，但——没想到对手竟然是保护城市的7位英雄！隐藏在宗矢记忆中的战斗理由究竟是？,p2521559819.jpg,完结,338,NULL,NULL,10,5,4,3,1569944074,1569944074
2093,畸形屋,克里斯蒂娜·亨德里克斯 吉莲·安德森 霍纳·妮芙茜 格伦·克洛斯 马克斯·艾恩斯 ,吉勒·巴盖特-布赫内,根据侦探小说女王阿加莎·克里斯蒂同名小说改编的影片《畸形屋》在英国正式开拍。导演吉勒·巴盖特-布赫内，主演格伦·克洛斯、吉莲·安德森、克里斯蒂娜·亨德里克斯、马克斯·艾恩斯、斯蒂芬妮·马蒂尼。故事围绕私家侦探查尔斯·海沃德侦破一桩离奇死亡案件展开。影片将于2018年英国上映。,p2506173553.jpg,完结,286,NULL,NULL,9,1,6,1,1569944075,1569944075
2094,金刚狼3：殊死一战,休·杰克曼 帕特里克·斯图尔特 达芙妮·金 波伊德·霍布鲁克 斯戴芬·莫昌特 ,詹姆斯·曼高德,故事发生在2029年，彼时，X战警早已经解散，作为为数不多的仅存的变种人，金刚狼罗根（休·杰克曼HughJackman饰）和卡利班（斯戴芬·莫昌特StephenMerchant饰）照顾着年迈的X教授（帕特里克·斯图尔特PatrickStewart饰），由于衰老，X教授已经丧失了对于自己超能力的控制，如果不依赖药物，他的超能力就会失控，在全球范围内制造无法挽回的灾难。不仅如此，金刚狼的自愈能力亦随着时间的流逝逐渐减弱，体能和力量都早已经大不如从前。某日，一位陌生女子找到了金刚狼，将一个名为劳拉（达芙妮·基恩DafneKeen饰）的女孩托付给他，嘱咐他将劳拉送往位于加拿大边境的“伊甸园”。让罗根没有想到的是，劳拉竟然是被植入了自己的基因而培养出的人造变种人，而在传说中的伊甸园里，有着一群和劳拉境遇相似的孩子。邪恶的唐纳德（波伊德·霍布鲁克BoydHolbrook饰）紧紧的追踪着罗根一行人的踪迹，他的目标只有一个，就是将那群人造变种人彻底毁灭。,p2431980130.jpg,完结,942,NULL,NULL,9,1,1,1,1569944075,1569944075
2095,神奇女侠,盖尔·加朵 克里斯·派恩 康妮·尼尔森 罗宾·怀特 丹尼·赫斯顿 ,派蒂·杰金斯,戴安娜（盖尔·加朵GalGadot饰）是女王希波吕忒（康妮·尼尔森ConnieNielsen饰）的女儿，自幼生活在天堂岛上。巨大的屏障将这座岛屿同外界的纷纷扰扰隔开犹如一个世外桃源，而岛上生活着的亦都是女性。在女武官安提奥普（罗宾·莱特RobinWright饰）的教导之下，戴安娜习得了高强的武艺，而她的体内，似乎隐藏着某种强大的未知力量。一场意外中，一位名为史蒂夫（克里斯·派恩ChrisPine饰）的男子来到了岛上，从他口中，戴安娜得知外面的世界正在经历战争的磨难，而造成这一切的罪魁祸首，是战神阿瑞斯（大卫·休里斯DavidThewlis饰）。为了拯救人类于水火之中，戴安娜依然拿起了长剑与盾牌，发誓要彻底摧毁阿瑞斯的阴谋。,p2460006593.jpg,完结,1253,NULL,NULL,9,1,1,1,1569944075,1569944075
2097,利器 / 利器之痕,艾米·亚当斯 派翠西娅·克拉克森 克里斯·梅西纳 伊丽莎·斯坎伦 马特·克拉文 ,让-马克·瓦雷,改编自《消失的爱人》作者吉莉安·弗琳的同名小说处女作，讲述记者CamilePreaker，刚刚从精神病院出来就面临了不少麻烦：她必须回到她的家乡小镇去报道两名未成年少女的谋杀事件。Camile一直和她的母亲还有同母异父的古怪妹妹很疏远，但却被逼和她们住在一起。此外随着调查的深入，她发现自己和被害者有很多共同点，在战胜自己心魔的同时她还要慢慢挖掘故事的真相。,p2522826927.jpg,完结,247,NULL,NULL,10,1,1,2,1569944076,1569944076
2098,名姝第一季,萨曼莎·莫顿 杰西卡·布朗·芬德利 莱丝利·曼维尔 布朗温·詹姆斯 亚历克萨·戴维斯 ,科奇·吉尔佐,故事发生在1763年的伦敦，女性地位的低下和经济的落后使得女人们无法选择自己的生活，如果想要活下去，除了嫁一个金龟婿外，就只能成为妓女。玛格丽特（萨曼莎·莫顿SamanthaMorton饰）和莉迪亚（莱丝利·曼维尔LesleyManville饰）是当地最有名的两名妓院老鸨，为了招揽生意，玛格丽特甚至拍卖了自己的两个女儿的初夜。玛格列特想将妓院搬到苏豪区，将目标转移到居住在那里的富豪们身上。这一举动威胁到了莉迪亚的利益，为了阻止玛格丽特的计划，莉迪亚暗中将玛格丽特的动向举报给了一位宗教狂热分子。愤怒的玛格丽特想要报复莉迪亚，但是她知道，一旦两人发生了正面的冲突，将会对她的家庭和事业造成不可挽回的破坏。,p2466378191.jpg,完结,2368,NULL,NULL,9,1,1,2,1569944076,1569944076
2099,名姝第二季,萨曼莎·莫顿 杰西卡·布朗·芬德利 丽芙·泰勒 莱丝利·曼维尔 布朗温·詹姆斯 ,科奇·吉尔佐,由Hulu和ITV合拍的《#名姝#Harlots》被续订第二季，8集的次季预定18年播出。该剧讲述了MargaretWells（SamanthaMorton饰演）和她的女儿们的生活，她努力让自己在一个母亲和妓院老鸨这两个角色之间调和。当她的事业遭到了来自一个无情的竞争对手LydiaQuigley（LesleyManville饰）的威胁，她决定奋起反击，即使这样会破坏她的家庭也在所不惜。,p2526965316.jpg,完结,1710,NULL,NULL,10,1,6,2,1569944076,1569944076
2100,超人总动员,格雷格·T·尼尔森 霍利·亨特 塞缪尔·杰克逊 杰森·李 泰迪·牛顿 ,布拉德·伯德,鲍勃是一个超人特工，他惩恶扬善，深受街坊邻里的爱戴。“不可思议”先生就是他的光荣外号。他和另一个超人特工“弹力女超人”相爱，两人结婚后过上平静的生活。15年过去了，鲍勃已经像普通人一样生活，当上了保险公司的理赔员。然而他心中还是有着技痒之时。当他知道有发明家要展开攻击超人特工队、毁灭人类的计划，鲍勃终于按捺不住了。他要重出江湖，挽救人类护卫地球。但中年的超人已经大腹便便，他和敌人的斗争充满了悬念。鲍勃的妻子也跟丈夫一起投入到这场艰巨的战争中。,p2167017148.jpg,完结,392,NULL,NULL,1,1,1,1,1569944076,1569944076
2101,魔女,金多美 赵敏修 朴熙顺 崔宇植 高敏詩 ,朴勋政,该电影讲述了10年前在一起奇怪的事故中独自生还的失忆少女子允，在一对老夫妇的抚养下长大。为了贴补家用，子允参加了某档电视节目，但让她没想到的是，就在节目播出后，开始有各种奇怪的人出现在她面前……,p2524056711.jpg,完结,1127,NULL,NULL,10,4,4,1,1569944077,1569944077
2103,忽而今夏,白宇 卜冠今 吕鹏 张书维 杨玥 ,吕赢,少女何洛机灵俏皮但功课欠佳，却不小心夸下海口要考入名校。意气飞扬的学霸章远看似自大高傲，但被何洛的锲而不舍打动，辅导她不断进步。两个人心意渐明，约定报考同一所大学，但阴差阳错，高考令他们分隔两座城市。他们不畏时空距离，满怀憧憬地一起规划未来。高中同班的一众好友，也各自经历成长中的种种磨砺与挑战。高考失利的章远急于证明自己，实现早日与何洛团聚的承诺，却在创业过程中一再受挫。不同的经历和心境让他和何洛产生分歧，相互深爱却渐行渐远。站在人生的岔路口，他们应该如何抉择？数年后事业有成却天各一方，再次重逢时，心中是否还有最初的悸动？一段绵延十年，隔山跨海的眷恋，带你重温青涩时光里的怦然心动，体会追逐梦想的奋力拼搏，回想记忆深处，最初爱过的那个人。,p2519897011.jpg,完结,2504,NULL,NULL,10,2,2,2,1569944077,1569944077
2104,媚者无疆,李一桐 屈楚萧 汪铎 李子峰 郭雪芙 ,易军,后唐乱世，少女七雪被父抛弃卖到青楼，在一次阴差阳错之下误入神秘的姽婳城，被赐名晚媚。她在一次次任务中艰难挣扎，幸得身世成谜的影子长安多方卫护，两人斡旋于朝野纷争，又因姽婳城的禁忌，受困于内心对于对方的感情。晚媚涅槃重生，成为姽婳城新任城主，而这一切都在姽婳城幕后的主人，公子的算计之中。,p2527086138.jpg,完结,3257,NULL,NULL,10,2,2,2,1569944077,1569944077
2105,统治,鲁妮·玛拉 杰昆·菲尼克斯 萨迪·辛克 Chris 希雅 ,Chris,《统治》通过无人机航拍、隐蔽摄像机及手持摄像机的镜头，深入探讨人类与动物之间的六大领域：伴侣动物、野生动物、科研、娱乐、服装和食物，对人类统治动物的道德性与正确性提出质疑。该片无疑已经成为2018年最受人瞩目的纪录片之一，其制作团队不仅有《地球公民》导演尚恩·莫森的加持，解说团队也集结了杰昆·菲尼克斯、鲁妮·玛拉等重量级明星。有观众在看完后，将影片称作“为新一代人而生的《地球公民》”。在导演看来，“统治”意味着一个群体对另一个群体施加控制、权力或权威，统治者相信自己有这样做的权利。而这样一种信念，往往源于一种自我优越感以及“强权即真理”的观念。通过影片，导演对社会上的一些普遍迷思提出挑战，例如“动物低人一等”，“人类有权对动物为所欲为”。另外，导演还简要探讨了人类的自我优越感如何与人类最阴暗的一些意识形态形成互补，观众也将看到种族歧视、性别歧视和物种歧视之间的相似性。,p2524868460.jpg,完结,355,NULL,NULL,10,1,6,1,1569944078,1569944078
2106,灵魂摆渡大电影,于毅 何花 王瑞昌 岳丽娜 倪虹洁 ,巨兴茂,黄泉八百里沙海，寂寞荒凉，无花无叶。少女三七作为这黄泉中的最后一任孟婆，被冥王阿茶指婚给鬼差赵吏。三七性格憨傻，样貌枯槁，情窦未开，遭到了赵吏的拒绝。她日日独守在空旷的土堡内，熬着苦涩的孟婆汤，只与一株将死未死的曼珠沙华相伴。直到那一日，一个名叫长生的少年，误打误撞闯进了孟婆庄……,p2512204463.jpg,完结,875,NULL,NULL,10,2,2,1,1569944078,1569944078
2107,城堡岩,安德烈·霍兰 比尔·斯卡斯加德 梅兰妮·林斯基 安·库萨克 茜茜·斯派塞克 ,迈克尔·乌彭达尔,史蒂芬·金与J·J·艾布拉姆斯再度携手，打造Hulu新剧《城堡石》(CastleRock，暂译)。该剧会把史蒂芬·金数部小说及短篇故事集中在一个背景地点展现，预热先导预告也同时发布。尚不知道该剧会以独立故事构成，还是会用不同作品串联成一个完整故事。,p2526965437.jpg,完结,807,NULL,NULL,10,1,1,2,1569944078,1569944078
2109,北平无战事,刘烨 陈宝国 焦晃 倪大红 王庆祥 ,孔笙,1948年，国共两党的搏杀已经到了最为关键的时刻。国统区政经体制混乱失控，物价飞涨，贪官横行，国民政府的统治早就危如累卵，大厦将倾。与此同时，另一头国民党空军笕桥航校上校教官方孟敖（刘烨饰）正因违抗军令接受审判。方出身于富庶世家，他是中央银行北平分行经理方步亭（王庆祥饰）的公子，而另一个身份则是我党潜伏在国军中的地下党员。方经蒋经国干涉，得以免罪转到国防部预备干部局，随后参与“孔雀东南飞”行动调查北平分行的舞弊行为。身处时代的乱流当中，一面有来自国军内部的猜忌和调查，一面有来自同僚的暗算和倾轧，更有战火当前纷繁迭出的险状。方和所有地下工作者们以其赤血丹心铸就了新中国崛起的基石……本片根据刘和平的同名小说改编。,p2201089887.jpg,完结,2748,NULL,NULL,6,2,2,2,1569944079,1569944079
2110,情满四合院,何冰 郝蕾 李光复 方子哥 魏小军 ,刘家成,本剧讲述了从上世纪六十年代到九十年代发生在北京四合院里的故事。何雨柱是钢厂食堂的厨师，为人善良仗义却口无遮拦，人称“傻柱”。同院住着钢厂工人秦淮茹，她讲孝道，又能干，膝下有一儿两女，但丈夫因工伤去世，日子过得比较艰难。院里住着钢厂放映员许大茂，为人自私自利，跟傻柱是对头。院里还住着三位受人尊敬的老工人，人称“三位大爷”，一旦院里发生邻里纠纷，都由三位大爷协调解决。傻柱看似不着调，却心地善良，不仅对秦淮茹一家的生活资助颇多，还为孤寡老人聋奶奶养老送终。傻柱在与邻里之间的相处中逐渐成熟起来，有了男人的责任与担当。在改革开放的春风下，傻柱开办饭店，并把四合院改建成养老院，和所有的“邻里家人”幸福和睦地生活在一起。,p2502650282.jpg,完结,2247,NULL,NULL,7,2,2,2,1569944079,1569944079
2111,黑子的篮球：终极一战,小野贤章 小野友树 神谷浩史 诹访部顺一 小野大辅 ,多田俊介,黑子哲也及火神大我加入了诚凛高中篮球队。相对于有着绝佳球感的火神，黑子却是一名在场上“几乎没有存在感”的球员。但其实，黑子曾是篮球强校帝光国中篮球队的一员，曾与被称为“奇迹时代”的5位天才并肩战斗，以“梦幻的第6人”的称号活跃在篮球场上。“影”与“光”的二人搭档成为校队主力，带领诚凛高中成功打进了冬季选拔赛，并在选拔赛中击败其他拥有“奇迹时代”成员的各路强队，获得了全国冠军。就在二人升上高二后的那个暑假末尾，由一批18岁左右的美国篮球天才组成的街球队伍“Jabberwock”来访日本，并与日本男篮国家队进行友谊赛。他们以压倒性的实力让日本队惨败，还嘲笑了他们一番。此举激怒了诚凛高中篮球队教练丽子的父亲景虎。这位曾经的日本篮球国手决定集结黑子与火神，以及“奇迹时代”的其他成员，临时组建梦幻球队“VORPALSWORDS”，誓言向“Jabberwock”复仇！一场最激烈的决战，就此打响!,p2531651342.jpg,完结,900,NULL,NULL,9,5,4,1,1569944079,1569944079
2112,汉谟拉比小姐,高雅拉 金明洙 成东日 柳德焕 李伊利雅 ,郭政焕,该剧讲述梦想着能通过法庭对抗强权、保护弱者的菜鸟法官，坚守原则的初精英法官，现实主义的法官，在由这三名形色各异的法官组成的司法裁判部发生的贴近现实的法庭电视剧。高雅拉剧中饰演正义热血菜鸟法官朴巧凛一角，朴巧凛是大韩民国最初音大出身的法官，她是一个想帮助柔弱的老人，女性，残疾人，贫民等弱者们处理冤屈事件的正义角色。金明洙饰演初精英原则主义法官“林巴伦”一角，他是以高分考取名牌大学法学系、独来独往的法院个人主义者法官。虽是精英中的精英，却对晋升没兴趣，对任何事都很冷淡，只按原则办事，认为以个人的同情心和善意来判断是滥用职权。成东镒饰演现实主义法官韩世界一角。柳德焕在剧中饰演郑宝王一角，他是首尔中央法院法官、最高情报通也是林巴伦的好朋友。,p2521349435.jpg,完结,1071,NULL,NULL,10,4,4,2,1569944079,1569944079
